Wall time,Step,Value
1772346237.264505,313,2.1334195137023926
1772346267.8692365,314,2.041121006011963
1772346298.8282678,315,2.12776255607605
1772346329.443263,316,1.872367262840271
1772346360.2865062,317,1.8402608633041382
1772346391.3073301,318,2.0022037029266357
1772346422.4129052,319,2.0223264694213867
1772346453.4767032,320,2.203411102294922
1772346484.947567,321,1.988433599472046
1772346516.0918965,322,2.0052034854888916
1772346547.3600285,323,2.0143845081329346
1772346579.7766128,324,2.100569009780884
1772346610.9709404,325,2.221851110458374
1772346641.500964,326,2.2661821842193604
1772346672.2410116,327,2.0707926750183105
1772346702.9846652,328,2.1595513820648193
1772346733.296538,329,2.2735722064971924
1772346763.643807,330,1.8929903507232666
1772346795.7502537,331,2.1379294395446777
1772346826.3638332,332,2.187999725341797
1772346856.713731,333,2.0435941219329834
1772346887.5728445,334,2.003509283065796
1772346918.29943,335,2.082244873046875
1772346949.2488344,336,2.0017614364624023
1772346979.4537013,337,2.098998785018921
1772347009.7589371,338,2.103147268295288
1772347040.4751527,339,1.9950854778289795
1772347069.8013434,340,2.049717903137207
1772347102.2553108,341,2.0903477668762207
1772347134.8769064,342,2.3550004959106445
1772347166.9111547,343,2.1969897747039795
1772347199.5552838,344,1.9825477600097656
1772347231.7355962,345,2.0574288368225098
1772347263.9186711,346,1.9202309846878052
1772347296.0355814,347,2.0061347484588623
1772347328.2758422,348,2.075896739959717
1772347360.5709393,349,2.1960463523864746
1772347392.6944804,350,2.0438079833984375
1772347425.6548672,351,1.8009368181228638
1772347455.6901867,352,2.1518704891204834
1772347486.9803164,353,2.1035022735595703
1772347518.0449648,354,1.9899221658706665
1772347550.5649736,355,1.8785464763641357
1772347582.637529,356,2.0457377433776855
1772347614.2187185,357,2.2159323692321777
1772347646.0799859,358,2.140568971633911
1772347678.1933978,359,2.1074976921081543
1772347710.3129413,360,1.9542680978775024
1772347742.73799,361,1.9035069942474365
1772347774.7913964,362,1.8333954811096191
1772347806.0380175,363,1.9941296577453613
1772347837.483975,364,2.118048906326294
1772347868.3953087,365,1.9909265041351318
1772347899.2199678,366,1.9371291399002075
1772347930.2697728,367,1.917006015777588
1772347961.1838715,368,2.2241933345794678
1772347992.0000646,369,2.1121881008148193
1772348022.8772402,370,2.0763254165649414
1772348054.628865,371,1.8546932935714722
1772348085.9063504,372,2.048680543899536
1772348116.1467757,373,1.9357043504714966
1772348143.8534036,374,2.204268217086792
1772348173.028341,375,2.1055192947387695
1772348205.3090668,376,2.0023272037506104
1772348237.204959,377,1.9316929578781128
1772348268.6751816,378,2.062427282333374
1772348300.3404713,379,1.9928847551345825
1772348332.0871582,380,2.023094654083252
1772348364.645677,381,1.8761836290359497
1772348396.8947403,382,2.148087501525879
1772348428.7714863,383,2.0323891639709473
1772348461.2416534,384,2.1291909217834473
1772348493.0901804,385,2.124297857284546
1772348525.0678072,386,1.8631563186645508
1772348557.4020681,387,1.8544986248016357
1772348588.6162236,388,2.1223807334899902
1772348620.0953038,389,1.9799728393554688
1772348651.1137326,390,1.9820054769515991
1772348683.254738,391,1.8178119659423828
1772348715.145959,392,1.8502916097640991
1772348747.399776,393,2.024216651916504
1772348778.7855873,394,2.163423776626587
1772348809.9398677,395,1.8787263631820679
1772348840.2714515,396,1.942972183227539
1772348871.0932016,397,1.8433520793914795
1772348901.843896,398,2.1919150352478027
1772348932.5936828,399,1.962907075881958
1772348963.3472438,400,1.8799937963485718
1772348996.5152266,401,2.100727081298828
1772349027.3854022,402,1.7550028562545776
1772349057.8062007,403,1.8375375270843506
1772349087.172298,404,1.7621572017669678
1772349118.047047,405,1.9832851886749268
1772349148.6321385,406,1.9999104738235474
1772349180.8395736,407,1.841233491897583
1772349212.4743783,408,1.9738198518753052
1772349243.5781028,409,2.0723094940185547
1772349274.7313673,410,2.0103087425231934
1772349303.4872034,411,1.9920731782913208
1772349333.0357027,412,1.6922820806503296
